Notícia,Título,Link
"O presidente do Senado, Davi Alcolumbre (DEM-AP) definiu uma série de medidas de combate ao novo coronavírus no Congresso. Conforme ato desta quarta-feira (11) o acesso à Casa será restrito aos parlamentares, servidores, profissionais de imprensa e outras pessoas previamente credenciadas. Alcolumbre determinou suspensão das visitas ao prédio e às sessões e audiências realizadas nos plenários da Câmara e do Senado. Estão suspensas também viagens em missões oficiais e fica definida imposição de quarentena de 14 dias para servidores ou deputados e senadores que estiveram em países com incidência da doença e apresentem sintomas. Por enquanto, o trabalho dos parlamentares não sofrerá alterações.","Coronavírus: Congresso suspende visitas, mas trabalhos de plenário são mantidos",https://www.gazetadopovo.com.br/republica/breves/coronavirus-congresso-suspende-visitas-e-servidores-terao-quarentena/
"O Clube Militar do Exército, sediado no Rio de Janeiro, usou sua rede de contatos para convocar associados a comparecerem aos atos pró-governo do próximo domingo, 15 de março. Utilizando o lema de campanha do presidente Jair Bolsonaro – ""Brasil acima de tudo"" –, a instituição fala em defender o presidente da República e impedir um ""parlamentarismo branco"", em referência ao protagonismo do Congresso Nacional. Em e-mail, o Clube Militar diz ""hipotecar sua solidariedade aos movimentos cívicos do próximo dia 15 de março de 2020 por todo o Brasil"". Os militares também falam em dar um basta à velha política, à impunidade e à corrupção antes de indicar o horário e o local da concentração dos associados para o ato.",Clube Militar convoca associados para atos pró-governo de 15 de março,https://www.gazetadopovo.com.br/republica/breves/clube-militar-convoca-associados-atos-15-de-marco/
"A Comissão de Mista de Orçamento (CMO) do Congresso concluiu a análise dos projetos de lei (PLNs) 3 e 4, enviados pelo presidente Jair Bolsonaro (sem partido) ao Legislativo como parte do acordo para a manutenção do Veto 52. O colegiado aprovou os dois projetos - o que contrariou integrantes da base governista, apesar de a proposta ter sido apresentada pelo Palácio do Planalto. As propostas agora seguem para o plenário do Congresso, onde serão votadas por deputados e senadores.",Comissão aprova projetos do acordo do Orçamento; propostas vão a plenário,https://www.gazetadopovo.com.br/republica/breves/comissao-aprova-projetos-do-acordo-do-orcamento-propostas-vao-a-plenario/
"Os governadores de São Paulo, João Doria (PSDB), e do Rio, Wilson Witzel (PSC), avaliam editar decretos proibindo aglomerações em locais públicos nos estados que governam por causa do novo coronavírus, informa a Crusoé. A Organização Mundial da Saúde anunciou nesta quarta-feira (11) que o mundo sofre uma pandemia de coronavírus. A possibilidade de baixar os decretos foi aventada em conversa com Rodrigo Maia, presidente da Câmara, e Davi Alcolumbre, presidente do Senado, durante viagem de avião conjunta de Brasília para São Paulo, na última segunda-feira (9). Se forem baixados imediatamente, os decretos podem atingir manifestações marcadas pela oposição e por bolsonaristas no sábado (14) e domingo (15). Oficialmente, a assessoria de Witzel disse que o governador “manifesta preocupação” com aglomerações, mas não há nada decidido. Já a assessoria de Doria não confirmou nem negou.",Doria e Witzel avaliam lançar decreto que pode proibir manifestações de rua,https://www.gazetadopovo.com.br/republica/breves/doria-witzel-decreto-proibir-manifestacoes-coronavirus/
"O presidente da Câmara, Rodrigo Maia (DEM), afirmou nesta quarta-feira (11) que o acesso aos plenários e espaços usados por deputados deve ser limitado, para evitar infecção pelo novo coronavírus. Atualização de hoje aponta 37 casos no país. O limite do acesso à Câmara será discutido em reunião da Mesa Diretora nesta tarde, disse Maia. ""Aqui estão muitas pessoas de regiões diferentes do país. Importante que a Câmara possa restringir o acesso,  número de audiências, restringir acesso a plenários para poucos assessores, quase exclusivamente aos parlamentares"", declarou. O deputado afirmou ainda que a Câmara está à disposição para tratar de liberação de recursos ao Ministério da Saúde para enfrentar a doença. Em reunião na Casa, o ministro Luiz Henrique Mandetta (DEM) disse que ""todos sabem que teremos impacto [orçamentário] grande"".","Câmara deve restringir acesso para evitar propagação do coronavírus, diz Maia",https://www.gazetadopovo.com.br/republica/breves/camara-deve-restringir-acesso-para-evitar-propagacao-do-coronavirus-diz-maia/
"A investigação contra o filho do ex-presidente Lula, o empresário Fábio Luiz Lula da Silva, o Lulinha, será feita pela Justiça Federal em São Paulo. A decisão é do Tribunal Regional Federal da 4.ª Região (TRF-4). A decisão tira o inquérito do juiz Luiz Antônio Bonat, da 13.ª Vara Federal de Curitiba. Lulinha é investigado na fase 69 da Lava Jato, a ""Mapa da Mina"", que apura contratos de R$ 132 milhões firmados pela Oi/Telemar com empresas de seu empresarial, a Gamecorp/Gol. A retirada do inquérito de Curitiba atende pedido da defesa de Lulinha, sob o argumento de que o caso não tem vínculos com os desvios da Petrobras investigados pela Lava Jato.",Investigação de Lulinha é transferida para Justiça Federal em SP,https://www.gazetadopovo.com.br/republica/breves/investigacao-de-lulinha-e-transferida-para-justica-federal-em-sp/
"O número de casos confirmados de coronavírus no Brasil subiu para 52, de acordo com a atualização do Ministério da Saúde feita às 16h45 desta quarta-feira (11), dia em que a OMS declarou pandemia. Os casos estão distribuídos em São Paulo (30), Rio de Janeiro (13), Espírito Santo (1), Minas Gerais (1), Rio Grande do Sul (2), Distrito Federal (2), Bahia (2), Alagoas (1). Os dados do Paraná, que registrou os dois primeiros casos em Curitiba, ainda não contabilizados no boletim do ministério. Casos considerados suspeitos somam 907, enquanto 935 foram descartados.",Sobe para 52 o número de casos de coronavírus no Brasil,https://www.gazetadopovo.com.br/republica/breves/sobe-para-37-numero-de-casos-de-coronavirus-no-brasil/
"A Comissão Mista de Orçamento (CMO), que reúne deputados federais e senadores, aprovou há pouco o texto-base do projeto de lei (PLN) 4 sobre o orçamento enviado pelo presidente Jair Bolsonaro ao Congresso. Apesar de remetida pelo Palácio do Planalto, a proposta era combatida por apoiadores de Bolsonaro, que veem na iniciativa a concessão de fatias expressivas do orçamento ao Legislativo. A CMO aprecia, agora, destaques ao projeto.",Texto-base do PLN 4 é aprovado na Comissão de Orçamento,https://www.gazetadopovo.com.br/republica/breves/texto-base-do-pln-4-e-aprovado-na-comissao-de-orcamento/
"O ministro da Saúde, Luiz Henrique Mandetta, afirmou nesta quarta-feira (11), em audiência na Câmara dos Deputados, que especialistas já haviam alertado para o risco de pandemia de coronavírus declarada pela Organização Mundial da Saúde (OMS). “Os nossos especialistas foram os primeiros a falar que era uma pandemia”, declarou o ministro. Mandetta disse para que os secretários estaduais de saúde se organizarem e reavaliarem os próprios sistemas de saúde. O ministro ainda falou sobre pessoas que chegam ao Brasil de avião. “Qualquer pessoa de qualquer voo que chegue no Brasil e tenha febre, tosse ou gripe hoje [com a declaração de pandemia pela OMS] podemos falar para procurar a saúde porque pode ser coronavírus”, afirmou.","Especialistas brasileiros foram os primeiros a falar em pandemia, diz ministro da Saúde",https://www.gazetadopovo.com.br/republica/breves/coronavirus-brasileiros-pandemia-ministro-da-saude/
"O Rio Grande do Sul confirmou o segundo caso de coronavírus nesta quarta-feira (11). A paciente é uma mulher, moradora de Porto Alegre, que retornou de viagem da Itália. Desde a suspeita, ela segue em isolamento domiciliar. Este é o segundo caso de coronavírus no estado. O primeiro é um empresário de 60 anos, morador da cidade de Campo Bom, que também passou pela Itália.",Rio Grande do Sul confirma segundo caso de coronavírus,https://www.gazetadopovo.com.br/republica/breves/rio-grande-do-sul-confirma-segundo-caso-de-coronavirus/
"O secretário especial de Fazenda do Ministério da Economia, Waldery Rodrigues, afirmou que a reforma administrativa vai acabar tendo uma eficiência fiscal ao longo do tempo, mas que seu foco imediato não é o fiscal. ""O envio da reforma administrativa tem um impacto sobre a eficiência e a valorização do servidor público"", afirmou, ao ser questionado por jornalistas sobre a demora do governo em enviar o texto à Câmara dos Deputados. Ele diz que as reformas que terão impacto fiscal elevado são a PEC Emergencial, do Pacto Federativo e dos Fundos Públicos, em especial a Emergencial, que pode abrir um espaço no Orçamento de R$ 6 bilhões neste ano, segundo estimativa do mercado financeiro divulgada pelo ministério da Economia.","Foco da reforma administrativa não será fiscal, diz secretário de Fazenda",https://www.gazetadopovo.com.br/republica/breves/foco-da-reforma-administrativa-nao-sera-fiscal-diz-secretario-de-fazenda/
"O secretário especial de Fazenda do ministério da Economia, Waldery Rodrigues, afirmou que o governo brasileiro está monitorando as medidas que outros países vêm adotando para reduzir os efeitos econômicos do surto de coronavírus, mas diz que a diretriz da equipe econômica continua sendo a defesa das reformas. Ele lembrou que na terça-feira (10) o ministro Paulo Guedes enviou uma lista com 19 projetos prioritários já em tramitação para serem aprovados ainda neste primeiro semestre pelo Congresso. ""Nós já temos respostas positivas no curto prazo por termos avançado no zelo fiscal e essas propostas enviadas mudam estruturalmente a economia e podem abrir espaço fiscal já no curto prazo”, afirmou. “Nós perseguiremos com as reformas, que nos permitem que a gente dê respostas sólidas, não somente a essas crises, mas aos graves problemas estruturais da economia”, completou.","Equipe econômica monitora ações para conter efeitos do coronavírus, mas mantém foco nas reformas",https://www.gazetadopovo.com.br/republica/breves/equipe-economica-monitora-acoes-para-conter-efeitos-do-coronavirus-mas-mantem-foco-nas-reformas/
"O governo do Distrito Federal proibiu a visita a pacientes internados com coronavírus depois da confirmação do segundo caso em Brasília. A medida, publicada nesta quarta-feira (11) no Diário Oficial, ocorre um dia depois da confirmação de que o marido de uma paciente que está na Unidade de Terapia Intensiva (UTI) em estado grave está infectado. Ele acompanha acompanha a recuperação da mulher e fazia visitas. Apesar de não apresentar sintomas, o homem foi diagnosticado com o vírus. Uma decisão judicial obrigou o homem a realizar exames e ficar em isolamento.",DF proíbe visitas a pacientes internados com coronavírus após casal se infectar,https://www.gazetadopovo.com.br/republica/breves/df-visita-pacientes-internados-com-coronavirus/
"Um grupo de deputados e senadores entregou nesta quarta-feira (11) à Casa Civil uma carta que pede ao presidente Jair Bolsonaro que retire o projeto que permite ao Congresso atue sobre R$ 15 bilhões do orçamento do governo federal. O projeto foi enviado pelo presidente ao Congresso depois de um acordo para garantir a manutenção do veto ao orçamento impositivo que devolveu ao Executivo o controle de R$ 30 bilhões do orçamento. Na carta, assinada por senadores do grupo Muda Senado, membros da oposição e deputados dos partidos Podemos, Cidadania, Novo e PSL, os parlamentares pedem que Bolsonaro cumpra ""em atos aquilo que manifesta em palavras"" e retire o projeto enviado ao Congresso, em uma referência à fala do presidente convocando a população para as manifestações previstas para domingo (15). O senador Alessandro Vieira (Cidadania-SE), um dos que assina a carta, afirma que o governo não pode abrir mão dos recursos porque precisa do dinheiro para combater a epidemia de coronavírus.Veja a íntegra da carta.",Parlamentares vão ao Planalto pedir que Bolsonaro retire projeto sobre divisão do orçamento,https://www.gazetadopovo.com.br/republica/breves/parlamentares-bolsonaro-projeto-divisao-do-orcamento/
"O evento “Educação Já” foi cancelado em Brasília depois da suspeita de coronavírus na presidente do Todos Pela Educação, Priscila Cruz, que esteve na Europa nos últimos dias. Diversas autoridades participaram do primeiro dia, como o presidente da Câmara, Rodrigo Maia. Ela se sentiu mal no fim da tarde da última segunda-feira (9) e procurou um hospital. Após exames, Priscila foi diagnosticada com uma infecção por rinovírus. No entanto, segundo nota da ONG, apesar da chance de estar infectada pelo Covid-19 ser menor, a possibilidade não está descarta. Ela segue em isolamento. O resultado definitivo do exame sai nesta quarta.","Exame revela outra infecção em presidente de ONG, mas não descarta coronavírus",https://www.gazetadopovo.com.br/republica/breves/evento-cancelado-presidente-ong-coronavirus/
A XP Investimentos confirmou o segundo caso de coronavírus entre seus funcionários. O homem diagnosticado com o vírus na última terça-feira (10) esteve recentemente em viagem a Cuba e ao Panamá. Não há relação entre os dois casos na empresa. O colaborador está em casa e o estado de saúde dele é considerado bom. A empresa liberou o home office para os colaboradores que preferirem. O primeiro caso na XP foi registrado em 29 de fevereiro.,XP confirma 2º caso de coronavírus entre funcionários,https://www.gazetadopovo.com.br/republica/breves/xp-confirma-2o-caso-de-coronavirus-entre-funcionarios/
"O Ministério da Saúde estima que os casos de coronavírus no Brasil aumentem em duas semanas e meia. Com isso, diz a Folha, a pasta mobilizou cinco hospitais filantrópicos de excelência no país para que utilizem contra o vírus recursos e pessoal envolvidos atualmente em projetos desenvolvidos no SUS. Uma reunião foi feita pelo ministro Luiz Henrique Mandetta na última segunda-feira com representantes dos hospitais Sírio-Libanês, Albert Einstein, Oswaldo Cruz, Hospital do Coração (HCor) e Moinhos de Vento. O Brasil contabiliza 34 casos de coronavírus, segundo último boletim do ministério.",Ministério prevê crescimento nos casos de coronavírus e mobiliza hospitais filantrópicos,https://www.gazetadopovo.com.br/republica/breves/ministerio-casos-de-coronavirus-mobiliza-hospitais-filantropicos/
"O marido de uma paciente internada em estado grave na UTI de um hospital em Brasília foi diagnosticado com coronavírus.   Ele é o segundo caso da doença no Distrito Federal. O homem está em ""bom estado geral"", permanece monitorado e em isolamento domiciliar. O caso era considerado suspeito em razão de ser marido da paciente. A Justiça do DF chegou a autorizar um teste obrigatório no homem. A defesa alega que ele ficou ""apenas ao lado da esposa"" e que realizou o exame antes do pedido feito ao judiciário pela procuradoria.Siga a Gazeta do Povo no Instagram",Coronavírus é confirmado em marido de paciente na UTI no DF,https://www.gazetadopovo.com.br/republica/breves/coronavirus-e-confirmado-em-marido-de-paciente-na-uti-no-df/
"Uma carta aberta assinada por diversos deputados pede que o presidente Jair Bolsonaro retire do Congresso o projeto de lei que trata do controle de R$ 17 bilhões, que ficariam sob a gestão do relator do Orçamento. Entre os signatários está Eduardo Bolsonaro, filho do presidente. No texto, abaixo assinado por diversos congressistas, se solicita a Bolsonaro que ""cumprindo em atos aquilo que manifesta em palavras, solicite a retirada do PLN nº 4"". De acordo com informações publicadas na coluna de Mônica Bergamo na Folha de S.Paulo, outro dos parlamentares que assina o pedido, Randolfe Rodrigues (Rede-AP) a cobrança é para que o presidente aja ""se quer de fato a rejeição"" da proposta. O projeto foi um dos enviados ao Legislativo após acordo para a manutenção do veto ao orçamento impositivo.",Eduardo Bolsonaro assina pedido pela retirada de acordo sobre o Orçamento,https://www.gazetadopovo.com.br/republica/breves/eduardo-bolsonaro-assina-pedido-pela-retirada-de-acordo-sobre-o-orcamento/
"Em sua conta oficial no Twitter, o presidente da República Jair Bolsonaro falou sobre resultados de sua viagem aos Estados Unidos, destacando avanços na promoção do turismo brasileiro e ""interesses iniciais das empresas aéreas Delta e American Airlines para operar voos da América do Norte ao Nordeste. A criação do trecho, entre Nova York e Recife já é discutida com intermédio da Embratur. Bolsonaro ainda afirmou, em entrevista a jornalistas, que ""foi dado um primeiro passo para um acordo de livre comércio com os EUA"". Segundo ele, foram debatidas questões pontuais, que ainda precisam de ampla discussão. Também na rede social, o ministro Ernesto Araújo tuitou sobre a visita do presidente aos Estados Unidos, citando a assinatura de um acordo de tecnologia militar e ""a força sem precedentes da relação [entre os países]"".",Bolsonaro fala em novo acordo comercial com EUA e chance de voo direto Nordeste-NY,https://www.gazetadopovo.com.br/republica/breves/bolsonaro-acordo-comercial-eua-e-voo-direto-nordeste-ny/
"Com a mudança promovida nesta segunda-feira (9) pelo procurador-geral da República, Augusto Aras, em postos da Procuradoria, que colocou Humberto Jacques de Medeiros no posto de vice-procurador (antes ocupado por José Bonifácio Borges de Andrada, exonerado ""a pedido"", de acordo com o Diário Oficial da União), o cargo de vice-procurador-geral eleitoral também tem novo ocupante. O PGR nomeou Renato Brill de Goes para o posto que era de Medeiros. Ao comentar a troca, Aras afirmou que a movimentação é normal.",Aras nomeia novo vice-procurador-geral eleitoral,https://www.gazetadopovo.com.br/republica/breves/aras-nomeia-novo-vice-procurador-geral-eleitoral/
"A deputada Carla Zambelli (PSL-SP), aliada do presidente Jair Bolsonaro, consultou o Ministério da Saúde em busca de orientações sobre o risco de transmissão do coronavírus nas manifestações previstas para o próximo dia 15. As informações que obteve junto à pasta foram publicadas no site da deputada, que é uma das principais incentivadoras do protesto. Zambelli diz que quem tem sintomas de gripe não deve comparecer aos atos. Além disso, recomenda que as pessoas não se cumprimentem de ""forma efusiva"" durante os atos. ""Todas essas dicas valem não só para a manifestação, mas para qualquer lugar onde haja mais pessoas em um mesmo ambiente, principalmente se for fechado"", diz o texto com as orientações publicado pela deputada. As precauções com o alastramento do coronavírus no Brasil chegaram à Câmara. O presidente da Casa, Rodrigo Maia (DEM-RJ), também busca orientações do ministério sobre restringir ou não o acesso ao prédio.",Carla Zambelli consulta Ministério da Saúde sobre coronavírus nos atos do dia 15,https://www.gazetadopovo.com.br/republica/breves/carla-zambelli-consulta-saude-sobre-coronavirus-nos-atos-do-dia-15/
"O relator da Medida Provisória (MP) que cria o Contrato Verde Amarelo, deputado Christino Áureo (PP-RJ), considera que a proposta não garante geração de empregos no país, apenas dá condições para eventuais  contratações. A empregabilidade, na visão dele, está atrelada ao desenvolvimento econômico. ""Nenhuma dessas medidas têm como objetivo gerar o emprego, o que acontece é que quem de fato proporciona as condições para que aquela vaga surja é verdadeiramente o desenvolvimento econômico"", afirmou Áureo. ""Quando você tem uma legislação que não retribui mesmo com a retomada da economia, é muito complicado você atuar nesses grupamentos específicos, ou seja, faixa etária de jovens e de pessoas mais maduras, que desejam retornar ao mercado de trabalho"", declarou o relator. A votação da Medida Provisória que flexibiliza a contratação de jovens e pessoas acima de 55 anos na comissão mista, formada por deputados e senadores, foi adiada mais uma vez nesta terça.","Contrato Verde Amarelo não garante geração de empregos, diz relator de MP",https://www.gazetadopovo.com.br/republica/breves/contrato-verde-amarelo-nao-garante-geracao-de-emprego-diz-relator/
